subject,ablation,Q_across_node_var,Q_mean_cos,Q_eff_rank,Q_frac_var_sv1,Q_mean_pair_dist,Q_mean_norm,W1_across_node_var,W1_mean_cos,W1_eff_rank,W1_frac_var_sv1,W1_mean_pair_dist,W1_mean_norm,q_norm
CMU_b_0050667,4_all_ones,0.024965867458067743,0.9999969155269586,1.8823917729707584,0.9138309312981958,0.3190031810951629,47.77074327396344,0.0009472533882428629,0.9999947327529217,2.0064773374440343,0.8593265434217385,0.20640909597038054,29.539787829746167,47.77074327396344
CMU_b_0050667,5_offdiag_only,3.7591105368646147,0.9985229588003889,1.5515941329038272,0.9745150306366102,3.843161193054075,17.14453152832822,0.14381519369415546,0.9968113218193018,1.9418842938102698,0.9575496395064097,2.4775899215368535,10.426686523359612,17.14453152832822
Caltech_0051456,1_raw_signed,6.131381687909812,0.8716187656593021,1.331669763962651,0.9937877162487612,4.741793560754725,9.897545539358893,0.20219239932551142,0.9080472506812163,2.7939294538565136,0.9367859302284585,2.8787603288459054,5.812039361333694,9.897545539358893
Caltech_0051456,2_abs,2.9106555294842664,0.9991506709552079,1.4204793259488229,0.9880962145039263,3.4356747725753527,10.969493901389832,0.10527587576658441,0.9956039636820737,1.592933925591556,0.9812938273855167,2.1449626727071385,6.387556753139009,10.969493901389832
Caltech_0051456,3_pos_only,4.265519927359544,0.9984345148447172,1.3694743488653853,0.9916670664530708,4.072778870882864,10.34464557234456,0.15311262194141795,0.9664764205460223,1.7500705222945787,0.9860038741155306,2.5337413974447003,6.022767698933257,10.34464557234456
Caltech_0051456,4_all_ones,0.015095387149798545,0.9999954934329452,1.8029521169091427,0.9362431357847296,0.23691154696444164,33.55515199744616,0.0005798003069139584,0.9999927866947124,1.9258205663030614,0.9109638642089511,0.15266811921255294,20.29451385390087,33.55515199744616
Caltech_0051456,5_offdiag_only,5.909671596845198,0.870513672577976,1.2995155194606332,0.9952095696952048,4.645135705246417,9.538124619714186,0.19424954735175692,0.9014614178353715,2.7913112995326315,0.9320111039343536,2.8144235998289706,5.598330536323751,9.538124619714186
Caltech_0051458,1_raw_signed,2.584027738219248,0.8986065173409201,1.369070720642346,0.9948105222323629,3.0933572869980384,6.359487292353029,0.08504496343368179,0.8618060194845453,3.0766820722030617,0.9637583615772769,1.8630978176518065,3.6840264519066164,6.359487292353029
Caltech_0051458,2_abs,3.2461191585394515,0.9991275491648988,1.367547586939771,0.9931747749880815,3.644169939098321,11.371187227411726,0.11784367504380544,0.9962996523011628,1.6100699883555343,0.9885486337948899,2.276399622114944,6.636175297182825,11.371187227411726
Caltech_0051458,3_pos_only,1.7565512825591272,0.9987735983863167,1.491587868685625,0.9862513979508163,2.6762881637129996,8.832179273531484,0.06310516769620574,0.9924397453144823,1.83664771020732,0.9754294204428342,1.6691805877331296,5.08819813681589,8.832179273531484
Caltech_0051458,4_all_ones,0.019403856718210218,0.999996442933879,1.8588352437327347,0.9277052506127736,0.2729078442338278,36.51265679856261,0.0007457616317953687,0.9999935906653374,1.9762916518320386,0.8865321899477576,0.17716986572842508,22.087412992277258,36.51265679856261
